p_high_risk,0.2,0.3,0.35,0.45,0.55
0.1,0.0,0.0,0.0,0.0,0.001
0.2,0.001,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,0.0,0.002
0.4,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.001,0.0,0.0,0.001
